エリア,業種・種別,店名,口コミ,既存website,place_id
大宮東口,コーヒーショップ・喫茶店,おかげ庵 大宮東口店,207,https://www.komeda.co.jp/shop/detail.html?id=2019,ChIJWe0WKgDBGGARoYZfVWmTNwY
大宮東口,居酒屋,炭火焼鳥酒場 虜 大宮店,206,https://ghja700.gorp.jp/,ChIJ755UztPBGGARiBzkBC_rTdg
大宮東口,居酒屋,魚酒場 二つめ,204,https://www.instagram.com/uosakaba.futatsume/,ChIJc0_T-sTBGGARdGRfnD4qK6A
大宮東口,居酒屋,アカマル屋 大宮すずらん通り店,199,https://akamaruya.studio.site/,ChIJIbc_c9jBGGARr9jlvI1-6BU
大宮東口,居酒屋,おでんと魚菜 基,199,https://www.oden-motoshi.com/,ChIJ1ZBLW0PBGGARPwtoyMR-I2M
大宮東口,居酒屋,ろばた家 むさし 大宮店,198,,ChIJtaYvcUHBGGAR6VfiWDuS3ek
大宮東口,和食店,季節料理 和色 大宮店 washoku,193,https://oomiya-washoku.com/,ChIJYwZpWljBGGARBJ9Z46CcKIE
大宮東口,居酒屋,炭火焼 いわこう,190,https://www.hotpepper.jp/strJ004026558/,ChIJIz-kZePBGGAR6cjYFBaZfE0
大宮東口,ハンバーガー店,モスバーガー大宮東口店,189,https://www.mos.jp/shop/detail/?shop_cd=02400,ChIJ2xp4rIDBGGARscAZ5dK7Ge0
大宮東口,居酒屋,鳥光國 さいたま新都心店,187,https://tabelog.com/saitama/A1101/A110101/11044327/,ChIJkWkTkAzBGGARfqnF7b4zukE
大宮東口,居酒屋,なつかし家,187,,ChIJ1bDBbEHBGGARsdg-v1kqG20
大宮東口,イタリア料理店,参道バル 神家食堂,187,https://kamiyashokudou.com/,ChIJR6eckj_BGGARJXUGWFwuD_o
大宮東口,カフェ・喫茶,一汁一菜ごはん 御御御,187,https://www.dd-holdings.jp/shops/omio/oomiya#/?utm_source=mybusiness&utm_medium=google,ChIJi6CVy0PBGGARY8t7GQyHMSc
大宮東口,企業のオフィス,JRさいたま新都心ビル,186,https://www.jebl.co.jp/building/saitamashintoshin/,ChIJA6RfhgzBGGARwPMi2rjwN5I
大宮東口,ラーメン屋,一風堂 コクーンシティ店,182,http://www.ippudo.com/store/express_cocooncity/,ChIJo7lAhA7BGGAR-yOZy3E6vj8
大宮東口,カフェ・喫茶,ラ・メゾン アンソレイユターブル ルミネ大宮店,182,https://la-maison.jp/,ChIJSUif2EPBGGARZPrJrDjLF6s
大宮東口,アジア料理店,エスニックダイニングバー ディップガーデン 大宮店（Dipgarden）,178,https://www.dipway.co.jp/,ChIJUUhbt8bBGGARf4qpDHMYAS4
大宮東口,和食店,自家製麺 杵屋 さいたま新都心店,177,https://gourmet-kineya.co.jp/brands/kineya/,ChIJXf_0ogzBGGARWjiS8JhiFDw
大宮東口,居酒屋,三悟晶,176,https://a556200.gorp.jp/,ChIJv1Ao6kHBGGARPItClNWJZGI
大宮東口,コーヒーショップ・喫茶店,星乃珈琲店 大宮東口店,175,http://hoshinocoffee.com/,ChIJx5Q4-s6NGGARdQHbWwAwIpA
大宮東口,コーヒーショップ・喫茶店,茜屋珈琲店 大宮店,175,https://www.akaneyaomiya.com/,ChIJK8cXGkHBGGARLIhQ30tGX9Y
大宮東口,カフェ・喫茶,OTTO CAFE,173,http://otto.favy.jp/,ChIJUXRPoj_BGGAR8cpqNhuKPXg
大宮東口,イタリア料理店,鎌倉パスタ マルイ大宮店,170,https://www.saint-marc-hd.com/kamakura/shop/448/,ChIJB-hCekPBGGARTGHUltMx1Uc
大宮東口,居酒屋,またあした,170,https://gourmet513.com/page/index?gs=VgbMDG4w5XhS,ChIJ962_GHTBGGAR9b7x3BT3CHU
大宮東口,和食店,ラケル 大宮店,169,https://www.rakeru.jp/,ChIJ_8nbQEHBGGARecfnvRUfgk8
大宮東口,カフェ・喫茶,WIRED CAFE ルミネ大宮店,169,https://www.cafecompany.co.jp/brands/wiredcafe/#shop7,ChIJSUif2EPBGGARYs2m3rsnOM0
大宮東口,居酒屋,居酒家 土間土間 大宮東口店,168,https://map.reins.co.jp/domadoma/detail/486405552?utm_source=google&utm_medium=google_map&utm_campaign=t_web_omiya,ChIJe4TEQUHBGGARgUFBQdvZfMc
大宮東口,ラーメン屋,麺'sBar堀〜食べて呑んで〆れる酒場〜,166,https://www.instagram.com/noodles_bar_hori?igsh=bWg3dmtlZTB6OWU%3D&utm_source=qr,ChIJQZbcSwDBGGARumexngqwBkA
大宮東口,居酒屋,居酒屋たけちゃん,165,,ChIJkRB9bFvBGGARZTuV51VrnEU
大宮東口,カフェ・喫茶,Cafe Dining Alternative Lounge(オルタナティブラウンジ),164,https://www.instagram.com/alternativelounge?igsh=eTZ6ZzNkZ3F0dndx&utm_source=qr,ChIJ-RvMGETBGGARbjlEasIlmyY
大宮東口,焼肉店,特選和牛大将軍 大宮東口店,161,https://daisyogun.kisoji.co.jp/shop/omiyahigashi.html,ChIJPa2ekQ7BGGARXWj_MWtzA9c
大宮東口,居酒屋,産直地魚と農園野菜 煉,158,https://gourmet513.com/page/index?gs=0SIUfvEZOkAP,ChIJj7XXvVzBGGARhd9k_W3wQ5o
大宮東口,サンドイッチ店,おいしいメルヘン。 ecute大宮店,157,https://www.meruhenk.co.jp/,ChIJfb6py0PBGGARfEpJC_MGKOc
大宮東口,居酒屋,熟成ハラミと埼玉グルメ ハラミちゃん 大宮西口店,156,https://r.gnavi.co.jp/fnd58ksd0000/,ChIJa7pKH5PBGGAR_GL7PItkF0o
大宮東口,インドネシア料理店,チンタジャワカフェ大宮,156,http://www.cintajawacafe.jp/,ChIJly1DeQjBGGARmqQHH11DIoo
大宮東口,和食店,ねぎし ルミネ大宮店,153,https://www.negishi.co.jp/,ChIJs5GPE1DBGGARgPBOzjBLXn8
大宮東口,カフェ・喫茶,manawa café,149,,ChIJ6-M8G5DBGGARiEX3OfxjMp0
大宮東口,和食店,黒ぶたや ルミネ大宮店,148,https://www.cardenas.co.jp/shop/izakaya/kurobutaya-lumine-ohmiya/,ChIJSUif2EPBGGARXsYtiIBTjv8
大宮東口,食料品店,ALL THAT COFFEEWORKS,148,https://allthatcoffeeworks.com/,ChIJrWliMEbBGGARuzh-3brlN-M
大宮東口,焼肉店,百花炉,145,,ChIJ97bfRgzBGGARj7C_GLAca-0
大宮東口,和食店,賛 SUN,145,https://www.instagram.com/sunsake0310/,ChIJRyAoHEHBGGARWE_MqI4UtE8
大宮東口,居酒屋,てんぐ大ホール 大宮すずらん通り店+炭火焼き魚 湊や磯吉食堂,144,https://www.teng.co.jp/shopsearch/shops/view/BA453522?utm_source=google&utm_medium=map&utm_campaign=top,ChIJ2cDD0oTBGGARXk2ILqZlHDs
大宮東口,居酒屋,美味門 大宮店,141,https://oomiya.owst.jp/,ChIJY6wUdNrBGGARWDboEzP8vqw
大宮東口,居酒屋,絆 大宮店,138,https://kizunaoomiya.owst.jp/,ChIJpXwsUbLBGGARjInDvth5IwE
大宮東口,カフェ・喫茶,CAFE THE VUKE(カフェ ザ ブーケ）さいたま新都心店,137,https://vuke.jp/?utm_source=GMB&utm_medium=referral&utm_campaign=main/vcafe,ChIJM96bNgzBGGARo4wW9IvwPq4
大宮東口,居酒屋,にんにく×肉料理 がりりん酒場 大宮東口店,135,https://www.hotpepper.jp/strJ003942073/,ChIJY6rlXdzBGGAROulkyNMzc3o
大宮東口,カフェ・喫茶,ベルフィオーレカフェ・ビアーレ,135,,ChIJvcMUmRTBGGARBQwdNs2Y6qE
大宮東口,インド料理店,みんなのカレーハウス,132,,ChIJq6o-jVPBGGARwaFK79rwUb4
大宮東口,居酒屋,フィッシュマンキッチン,130,https://www.instagram.com/fishman_kitchen/,ChIJB8FnFGPBGGARGT8l4fqSehU
大宮東口,中華料理店,中華居酒屋 餃子酒場 永順 大宮一番街店,128,https://www.google.co.jp/amp/s/www.hotpepper.jp/strJ001247010/amp/,ChIJfx1ZLNLBGGARV_5XWv3eJIc
大宮東口,和食店,定食 よしのや食堂,127,,ChIJCRFeeXLBGGARNYXkRwr3UxE
大宮東口,居酒屋,酒蔵力 大宮旧中山道店,126,http://www.ri-ki.co.jp/,ChIJUU51OQHBGGARZQCHuQvKJrU
大宮東口,ファミリー レストラン,レストランローズ大宮店,125,https://www.rt-c.co.jp/brand/rose/,ChIJ8T3pvEHBGGAR4ck3GBUe15g
大宮東口,居酒屋,大宮横丁酒場,125,https://gj6b901.gorp.jp/,ChIJ32P-nobBGGARs2BfQaPYFUE
大宮東口,居酒屋,馳走 番波,123,https://www.hotpepper.jp/strJ001116625/,ChIJ-1ydaVvBGGARMgleQFDDQJE
大宮東口,韓国料理店,コリアンダイニング クオンズ 大宮店,123,https://sites.google.com/view/qwons,ChIJVW8bgGrBGGARCLyROz4ipog
大宮東口,カフェ・喫茶,珈琲館 大宮東口店,122,https://c-united.co.jp/store/detail/066083/,ChIJqVi-uVDBGGARZk3Yz7obGeI
大宮東口,居酒屋,ラクヤス酒場 大宮,121,,ChIJO6e8b4_BGGARHSqqVg0GcBc
大宮東口,バー,だん家 さいたま新都心店,121,http://www.danke-bros.co.jp/,ChIJ06U-mgzBGGAROeaFVo-3qAM
大宮東口,中華料理店,中華料理 天童,120,,ChIJz0yBQBPBGGARuz_vh0gfwmA
大宮東口,インド料理店,インド風居酒屋 大宮カリカキッチン,120,,ChIJCYDhbFHBGGARtmdPsUOwdIc
大宮東口,レストラン,パステルイタリアーナ 丸井大宮店,120,https://movia.jpn.com/shops/info/217810,ChIJ74z4cEPBGGAR2hbiq5BQys4
大宮東口,中華料理店,麺屋酒場 まる本店,120,https://menyasakabamaru.gorp.jp/,ChIJC_kEeGrBGGARiGDQQpmV4sY
大宮東口,カフェ・喫茶,カフェ クロスヤード,118,https://saitama-shintoshin.metropolitan.jp/cafe/list/crossyard/index.html,ChIJv4SqmgzBGGARL8hLxq-yhl8
大宮東口,居酒屋,居酒屋1484（イシバシ）,117,https://izakaya-ishibasi.owst.jp/,ChIJbxo7UZHBGGARRDlejY_xroE
大宮東口,居酒屋,串八丁,117,https://gourmet513.com/page/index?gs=oYv1KtF36zsp,ChIJVzMRRWrBGGARVZsNrQWZE0I
大宮東口,居酒屋,串焼酒場 串ヤロー,116,https://tabelog.com/saitama/A1101/A110101/11060373/,ChIJk8YPnlDBGGARv8UgP-zoZc8
大宮東口,イタリア料理店,Gelato＆Pizza ugo,116,https://www.facebook.com/people/GelatoPizza-ugo/100057691410159/?refsrc=deprecated,ChIJZ5n6YRPBGGARYzXN7c1B1k0
大宮東口,中華料理店,香福園 大宮店,115,https://kouhukuenomiya.owst.jp/,ChIJr9IBgmrBGGAR4BGVXjgXABc
大宮東口,居酒屋,セルフ飲み放題居酒屋 いっちょやってみっか 大宮店,115,https://icchoyattemikka-omiya.owst.jp/,ChIJg23bSPnBGGARxPssTLLQCMg
大宮東口,カフェ・喫茶,喫茶WEST,114,,ChIJFVR_SlvBGGARoWhm3A-gvKk
大宮東口,カフェ・喫茶,喫茶トリコロール 髙島屋大宮店,113,http://www.tricolore.co.jp/,ChIJ8T3pvEHBGGARYrgXEQw-k3A
大宮東口,カフェ・喫茶,ブローニュカフェ,111,,ChIJ1bDBbEHBGGAR-QX4nIYdJHU
大宮東口,居酒屋,完全個室× 和ダイニング 雫 大宮店,109,,ChIJi4kZRwDBGGARUKJ8vMNIiXo
大宮東口,イタリア料理店,生パスタ専門店スパラ さいたま新都心店,109,https://www.four-seeds.co.jp/brand/spala,ChIJo7lAhA7BGGARholo6mby2vY
大宮東口,和食店,ラケル 大宮マルイ店,105,http://www.rakeru.jp/,ChIJI8V8ekPBGGARYRuzw6Ba558
大宮東口,カフェ・喫茶,THE PUBLIC COFFEE大宮東口店(ザ・パブリック・コーヒー),104,https://www.instagram.com/thepubliccoffeeomiya/,ChIJS6giZRfBGGARm2on1GglOBs
大宮東口,カフェ・喫茶,CAFFE & DINING SHACHI,104,https://lit.link/caffediningshachi,ChIJXWv1m0jBGGAR7KLVcGRdp84
大宮東口,中華料理店,健康中華庵・青蓮大宮西口店,104,https://www.seiren.cc/archives/txt0cjrr3tq8rzisjjz2/tempo28?easys_page_id=90&easys_block_id=syt4za0rb50yrmsbj2c5,ChIJS870u1zBGGARMNX8CMXKe98
大宮東口,寿司店,政庭門街店,104,https://omiyakadomachi.com/shops/2345,ChIJfTvOYdrBGGARxP5yR9jLazU
大宮東口,スイーツ店,ミスターワッフル ルミネ大宮店,104,https://mr-waffle.com/,ChIJVVXZodnGGGARiFXAGNcMSsY
大宮東口,カフェ・喫茶,È PRONTO 大宮区役所店,103,https://shop.pronto.co.jp/detail/1523/,ChIJ31rADq3BGGARq2IwIxsCLkk
大宮東口,居酒屋,田吾作,102,,ChIJae9HY1nBGGARDmC5jAgSjpQ
大宮東口,和食店,宮武讃岐うどん 埼玉新都心店,102,https://www.four-seeds.co.jp/brand/miyatake/,ChIJM96bNgzBGGARYZgpPRvAlrE
大宮東口,カフェ・喫茶,SORA,100,https://www.instagram.com/sora_omiya/,ChIJxbaMDbXBGGARoYk6I3ZqKNg
大宮東口,カフェ・喫茶,喫茶 湊,98,https://www.instagram.com/kissa_minato/,ChIJlaxQjT3BGGARbe0Azam0f_o
大宮東口,居酒屋,日本酒と創作小鉢料理 GOKURi大宮店,98,https://gokuri.net/,ChIJ16u6MdHBGGARzGxo7K7nwRw
大宮東口,居酒屋,あら川亭,97,,ChIJtST4IkTBGGARjwZlk8qYkrA
大宮東口,居酒屋,ろばた焼 心海,97,https://shinkai.owst.jp/,ChIJSwHyp0bBGGARMG01YHO2t0E
大宮東口,コーヒーショップ・喫茶店,星乃珈琲店 コクーンシティさいたま新都心店,97,https://www.hoshinocoffee.com/,ChIJY5aiVKTBGGARDhApRiWzkRU
大宮東口,居酒屋,ワインの酒場。ディプントekismさいたま新都心店,92,https://dipunt-ekismsaitama.foodre.jp/?utm_source=gbp&utm_medium=organic&utm_contents=website_link,ChIJ-RovjyvBGGARZeBPbXysCdY
大宮東口,中華料理店,香港食源,91,,ChIJdXVaykjBGGARO3eG3PdSDXI
大宮東口,中華麺レストラン,くまだな,90,http://kumadana.com//?utm_source=google-mybusiness&utm_medium=referral,ChIJt6c_zFvBGGARW-AhBsgZzyo
大宮東口,カフェ・喫茶,BECK'S COFFEE SHOP 大宮新幹線,89,https://shop.jr-cross.co.jp/eki/spot/detail?code=f1569,ChIJOY8VyUPBGGARVadhFS--AWE
大宮東口,居酒屋,アジト 大宮店,88,https://tabelog.com/saitama/A1101/A110101/11035303/,ChIJCyAK9RLBGGARV4jFgRDzA8U
大宮東口,居酒屋,千景,88,,ChIJX3PlgmrBGGAR8rmiSkxWZkc
大宮東口,コーヒーショップ・喫茶店,シナボン・シアトルズベストコーヒー⼤宮マルイ店,86,https://www.jrff.co.jp/cinnabon/,ChIJzye9JDXBGGARX4N43oxPqg8
大宮東口,居酒屋,こんぺいとう 大宮仲町店,85,https://akr6133685128.owst.jp/,ChIJd-Xyy6rBGGARxLlfDSbDiog
大宮東口,居酒屋,つくねや,84,,ChIJnR2W9V3BGGARcgoKhHvj-c8
大宮東口,居酒屋,蔵重 大宮本店,84,https://hibiki2.owst.jp/,ChIJCbJ_r6nBGGAR7loFMWJWtM0
大宮東口,居酒屋,海鮮居酒屋 浜人,82,,ChIJ-yUM_mPBGGARCwCKJgZW_U4
大宮東口,居酒屋,たこ焼き居酒屋 百福,80,https://takoyaki-momofuku.foodre.jp/?utm_source=gbp&utm_medium=organic&utm_contents=website_link,ChIJd8HatGnBGGARYCA-u5O_q4g
大宮東口,和食店,野球食堂グランドスラム,79,https://twitter.com/grandslam000/status/1643846728502874113,ChIJiW0FB1nBGGARvHEOEgdyy1U
大宮東口,カフェ・喫茶,Cafe&Bar ストレンジフルーツ,79,,ChIJ0VWLPnPBGGAR07GLCN73HDk
大宮東口,居酒屋,大衆酒場ダニ若,79,https://daniwaka.owst.jp/,ChIJ11M_PVvBGGAR8mDU_WCJyUQ
大宮東口,居酒屋,居酒屋 魚や,77,,ChIJmWS5s93BGGAREeOArMzDb2I
大宮東口,居酒屋,肉屋の台所 だるま屋 大宮本店,76,https://r.gnavi.co.jp/37zc3dv50000/,ChIJG96_DxbBGGARYqvr4CFDi54
大宮東口,居酒屋,ますや,75,,ChIJKb9gUEPBGGARFure2_E_bhI
大宮東口,居酒屋,酒蔵 栄楽,75,http://eiraku.owst.jp/,ChIJRXadXEPBGGARMxHf0kGetZ4
大宮東口,焼き鳥店,路地裏食堂 たけぞう,74,https://gourmet513.com/page/index?gs=PXqd4lT29K0r,ChIJTWPlAkHBGGARLYW4eWylNLA
大宮東口,カフェ・喫茶,カフェ風屋,70,https://www.facebook.com/cafekazeya/,ChIJA642El_BGGARFK3E7PwmgeE
大宮東口,バー,Stand Bar Fresco 大宮南銀座店,70,http://sb-fresco.com/,ChIJCfmN6EHBGGARLKn6xcps80M
大宮東口,アサイー専門店,アサイーラブ 大宮店,69,,ChIJ9xZkyJLBGGAROGlaC7roTFc
大宮東口,カフェ・喫茶,こなな ルミネ大宮店,69,http://www.konana.jp/,ChIJ6zkZdYvBGGARrlSrCje7y6A
大宮東口,居酒屋,大宮酒場 大宮本店,69,https://sainokura2.owst.jp/,ChIJ6_DgLADBGGAR4q4sAc04lAM
大宮東口,カフェ・喫茶,氷川茶庭,68,https://hikawasatei.com/,ChIJ4YzxcADBGGARrGyReXQIcko
大宮東口,居酒屋,楓家,67,,ChIJ5To5xlvBGGARuHOZJ7QcC3o
大宮東口,居酒屋,炭火居酒屋 山崎 金沢直送鮮魚&石川の地酒 大宮店,67,https://sumibiizakaya-yamazaki.com/,ChIJZdQeZ3jBGGARIipU_6ldwHc
大宮東口,中華料理店,勝利軒食堂,66,,ChIJazpfV3LBGGAR3-lsJ1IPr00
大宮東口,居酒屋,居酒屋つなぎや 大宮店,66,https://tabelog.com/saitama/A1101/A110101/11062839/,ChIJtbE242vBGGAR6ua9hNq_FYc
大宮東口,和食店,カフェダイニング ポプラ,65,https://populus014.wordpress.com/,ChIJm2pcckHBGGARVccdOGIKNPk
大宮東口,居酒屋,居酒屋 鶏匠 比内や 仲町店（大宮東口）,63,http://www.torisyo-hinaiya.com/,ChIJCfmN6EHBGGARJ1kiWpRmBUU
大宮東口,和食店,こめらく みんなでお茶漬け日和。 コクーンシティ店,62,https://komeraku.jp/,ChIJ0fcEqkjBGGARwx_7ms92H_s
大宮東口,ハンバーガー店,ゼッテリア 大宮マルイ店,62,https://maps.zetteria.jp/shop/shop2117.html,ChIJx9QcJ5zBGGARY3aOAv9YQfY
大宮東口,和食店,くいしん坊魚国,61,https://instagram.com/uokuni2001?utm_medium=copy_link,ChIJMTMhyW_BGGARPTROPIHCV40
大宮東口,カフェ・喫茶,UCCカフェメルカード そごう大宮店,60,https://shop.ufs.co.jp/ufs/spot/detail?code=312,ChIJ6aYz-ELBGGARDwB711UBCEU
大宮東口,カフェ・喫茶,ドトールコーヒーショップ 大宮門街店,60,https://shop.doutor.co.jp/doutor/spot/detail?code=1012448,ChIJAfXVZgDBGGARXQMFru5QFWo
大宮東口,コーヒーショップ・喫茶店,ひぐらし,58,http://www.higurashi-1986.sakura.ne.jp/index.html,ChIJB8far23BGGARAbv3o3fXuxU
大宮東口,居酒屋,居酒屋peakあさの,57,https://www.instagram.com/izakayapeak/,ChIJ42eVMX_BGGAR8AQrFDmMmTQ
大宮東口,カフェ・喫茶,カフェラウンジ大宮,55,https://party.cafe-lounge-omiya.com/,ChIJu1SG9A7BGGARRdFP8eflWfc
大宮東口,洋食レストラン,HUMANITIES CAFE fudoki,53,,ChIJgTQI0fzBGGARdZuzCOnNYF0
大宮東口,居酒屋,Li-bero 大宮店,52,https://libero.owst.jp/,ChIJcc7KlGnBGGARl1vVj1zHLL0
大宮東口,レストラン,やぶ重,51,,ChIJy5ZpMFHBGGARqOg8ammGw4Y
大宮東口,居酒屋,旨い酒・旨い肴 はな穂,51,https://gourmet513.com/page/index?gs=K13bFBvoEcMU,ChIJPWRADkPBGGAR8Ts3CQWEYlM
大宮東口,居酒屋,酒とろばた焼き うなり,50,https://unari-omiya.com/,ChIJlbgYUdDBGGAR3biqp2MnAmU
大宮東口,カフェ・喫茶,BLOOMY’S×Flory(ブルーミーズバイフローリー),50,https://omiya.bloomys-saitama.jp/,ChIJt1gsuHfBGGARJIBjl43wDeY
大宮東口,居酒屋,匠の蕎麦 打揚屋,49,,ChIJzxRTW2rBGGARtrd433_Edf8
大宮東口,居酒屋,居酒屋 二十六屋,49,http://nijyurokuya.simdif.com/,ChIJIXfEAmnBGGARqnnbB1O16wE
大宮東口,カフェ・喫茶,喫茶ルポーズ,48,http://lapose.jimdofree.com/,ChIJJ3rL5xnBGGARXugEdx_1O-c
大宮東口,居酒屋,酒と魚 五臓六腑,46,https://gourmet513.com/page/index?gs=dHuogY6KVpCG&PRE=PREVIEWERkashdiadOIU7377fIijids21981ihihfdhghjkbkjafmjkFTSYUQ_incdHuogY6KVpCG,ChIJfQzPPg7BGGAR_ncn6blfvFE
大宮東口,和食店,大衆酒場 おでん屋 末広,45,,ChIJhWq-cUHBGGARq_CklvTi4zM
大宮東口,居酒屋,羽根川大宮店,45,https://hanegawaoomiya.owst.jp/,ChIJKUXUZ-PBGGARFtSdy8IDlkk
大宮東口,レストラン,chawan ｅｋｉｓｍさいたま新都心店,45,https://store-info.skylark.co.jp/chawan/map/019025/,ChIJoU3XqyjBGGAR9Kx3AkxGGsY
大宮東口,居酒屋,創作和食居酒屋 晴れる屋 大宮店,43,https://tabelog.com/saitama/A1101/A110101/11062838/,ChIJkamX20PBGGAR8rFDVQr1sKU
大宮東口,鶏料理店,まんぷく食堂 コクーン新都心,42,,ChIJ3SySkkLBGGARl_iruZqOpTc
大宮東口,軽食店,おぐま売店（2号売店）,41,,ChIJDd0Re7fBGGARoz_sNTZlY9c
大宮東口,居酒屋,大宮ひまり,41,https://tabelog.com/saitama/A1101/A110101/11066956/,ChIJDRXAC_PBGGARa9d9feUqgXU
大宮東口,居酒屋,【完全個室】2500円 食べ飲み放題居酒屋 海鮮 Pizza Festa 大宮店,40,https://akr0698346451.owst.jp/,ChIJmQHzYhXBGGARvikecFmlLRk
大宮東口,居酒屋,大衆酒場 げっとら,38,https://www.hotpepper.jp/strJ003624994/,ChIJfegG3KrBGGARtYmD09SHCy0
大宮東口,レストラン,菜々草,38,http://www.oomiya-nanakusa.sakura.ne.jp/nanakusa/,ChIJl2Va3V7BGGARSsXA9pDA3H8
大宮東口,イタリア料理店,記念日＆貸切専門ダイニング チュラ 大宮,38,https://chura-oomiya.gorp.jp/,ChIJS870u1zBGGARwcM0_5XS17g
大宮東口,居酒屋,和らい家じゅうべい,37,,ChIJTWPlAkHBGGAR27jucNAU2ak
大宮東口,焼き鳥店,大宮銀座惣菜店,37,https://www.ginza-souzaiten.com/,ChIJo7lAhA7BGGAR1ervtn9pjJA
大宮東口,居酒屋,邂逅相遇,36,http://kaikousougu.crayonsite.com/,ChIJ00iSTxDBGGARh2la2kWjW_Q
大宮東口,居酒屋,海鮮居酒屋 一魚一縁 たむら 大宮西口,34,https://www.instagram.com/ichigo_ichie_tamura/,ChIJA0wXfE_BGGARcm5wfe3nCOo
大宮東口,バー,cafe&bar LOCKSTOCK 大宮店,34,https://ls231126.my.canva.site/,ChIJoY92e1DBGGARgE_pvPBsvsg
大宮東口,居酒屋,よってけよってけ,33,,ChIJ__-oqVvBGGARFvibGQHdsyY
大宮東口,居酒屋,いちとく,33,,ChIJF1ThNlvBGGARbOxLGiiwILI
大宮東口,サンドイッチ店,パニノテカ ペリカーノ,33,http://paninoteca-pellicano.com/,ChIJudziCgbBGGARR7uiLzLI-VM
大宮東口,ファミリー レストラン,nicai (ニカイ),32,https://www.instagram.com/cafe_nicai/,ChIJGX6wQEnBGGARXSquerWOETU
大宮東口,居酒屋,良,31,,ChIJw_yBRGrBGGAReo1aNKsvsSs
大宮東口,コーヒーショップ・喫茶店,あっぷるはうす,31,,ChIJgSvtizfBGGARbpxKymizYh8
大宮東口,居酒屋,居酒屋しぇふず,31,http://hal26.com/chefs/,ChIJjRnnUkHBGGARdul6UvLQn3g
大宮東口,コーヒーショップ・喫茶店,TULLY’S COFFEE &TEA 大宮DOM店,31,https://shop.tullys.co.jp/detail/1003256,ChIJlcNgQQDBGGARjTDe7MD3miY
大宮東口,レストラン,けやきひろば レストラン＆ショップ,30,,ChIJq3X1lgzBGGARyZ9V9RFew_c
大宮東口,アジア料理店,アジアンバル Will,30,https://ajianbaru-will.owst.jp/,ChIJk7W0vafBGGARU8E4y2eeU8o
大宮東口,洋食レストラン,早川軒,29,,ChIJ081m-1PBGGARTqA9GcblJH8
大宮東口,居酒屋,極楽とんぼ,29,,ChIJt6kgrVHBGGARNi0nBzFep_k
大宮東口,カフェ・喫茶,LyonWellfield Cafe,29,https://www.instagram.com/lyonwellfield/,ChIJ7U8fP4fBGGAR_818AD1tYSk
大宮東口,カフェ・喫茶,喫茶室イレーヌ,29,,ChIJVVWZTEnBGGARY8klcaAzQ6c
大宮東口,カフェ・喫茶,Doux Murmures（ドゥミュミュール）樹の音,29,https://www.facebook.com/douxmurmures/,ChIJ_3OKkO_BGGARoJRPt8YPpHE
大宮東口,食料品,CLOCK KITCHEN（クロックキッチン）氷川参道店,29,https://clock-kitchen.com/,ChIJ4S_fXxXBGGARWIVrtcoX1_o
大宮東口,卸売業,豆図鑑,29,https://www.mamezukan.com/,ChIJoy4JZhjBGGAR5SAdl27qn6E
